posid,B CELLS/D90,B CELLS/M12,B CELLS/M6,BM_CD34/D0,NEUTROPHILS/D90,NEUTROPHILS/M12,NEUTROPHILS/M6,NK CELLS/D90,PBMC/D90,PBMC/M12,PBMC/M6,T CELLS/D90,T-CELLS/M12,T-CELLS/M6,WHOLE BLOOD/D90,WHOLE BLOOD/M12,WHOLE BLOOD/M6,patient
chr19+9419064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr19+944952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr19+9559886,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr19+9618604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr19+9644226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr19+9655622,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,p304G
chr19+965728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr19+969682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr19+969895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr19+972828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr19+974070,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr19+975942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr19+9784339,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr19+987334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr19+990806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-100187534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-100735965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-101105570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-101381485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-101761706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-102293834,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,p304G
chr2-102816618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-102817558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-102889789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-105072888,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr2-105093828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-105167695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-106228497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-107736791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-108454130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p304G
chr2-108489647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-108615159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-108703765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-108781329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-109231774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-111636395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-111932378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-112026391,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,p304G
chr2-112079344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-112224751,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-112243638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-112283618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-112312786,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,p304G
chr2-112319142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-112319902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-112575017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-11274619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,p304G
chr2-112757172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-112855347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-113396300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-113419883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-113901314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-115295640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-116627637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr2-116627784,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,p304G
chr2-11750815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-118100874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-119842260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-121559633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-121646321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-12238121,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-123198891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-123739507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-126404181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr2-127331545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-127380425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-127384135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-127517156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-129670438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr2-132171117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-134347570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-134402593,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,p304G
chr2-134684009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-134934895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-135612477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-135643621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-136361214,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,p304G
chr2-138153501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-138527626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-138549745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr2-141145673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-141237949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-142192185,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-142671771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-142835267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-142938695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-143314432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-143440419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-144046431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-144220287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-144228706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-144426796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-145125827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-145491181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-145666044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-145720086,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,p304G
chr2-146316327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-147809961,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-147900324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-148035189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-149576626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,p304G
chr2-151147360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-152654064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr2-152686726,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-154738436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-15493133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-155002655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-155124827,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,p304G
chr2-155219924,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,p304G
chr2-156498838,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,p304G
chr2-156516089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-156527287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-157078226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-157436476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-157479114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-157821400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-158614838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-158618867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-159404471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-159416766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,p304G
chr2-159479215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-159513001,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,p304G
chr2-159520505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-159549262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-159866491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-160624298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-160660946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-161377850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-161864065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-161978617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-162242608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-162442837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-16289725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-164382607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,p304G
chr2-164802688,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-164939867,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr2-165931573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-166002605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-166372751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-166916521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-167140937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-167206981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-167255389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-168299565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-168571314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-168584146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-169600935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-169631530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-171026051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,p304G
chr2-171030685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-171126974,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-171169918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-171176432,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-171412918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-171715574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,p304G
chr2-171721105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-171722895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-171738844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-171744707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-171784580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-171821801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-171952790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-172016493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-173117059,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,p304G
chr2-173181737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-174115699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-174123439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-174231403,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-174263469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-174624208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-174675399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-175095322,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-175095332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-175118308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-175122034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-175986670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-175995421,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-176299756,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-176389088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-17678951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-17682597,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr2-177106521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-177482728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-177507033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-178500169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-178821694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-178855878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-179143978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-180183517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-180819268,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,p304G
chr2-181202840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-181266486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-181315604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-181441289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-181487750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-181856424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-182582431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-182718660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-183216009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-183346368,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,p304G
chr2-183681307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-184620023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-184629445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-184633002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-184689256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-184691190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-184778039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-186017013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-186056524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-186454482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-186615077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-186845024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-187387164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-187422543,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr2-188873425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-188981625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-189036765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-189695794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-190415080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-190666522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr2-191658001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-191661186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-191994414,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,p304G
chr2-192158008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-192258737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-192303570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,p304G
chr2-193192782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-193354678,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,p304G
chr2-193961113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-194564035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-194565676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-194589392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,p304G
chr2-194827911,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-195397935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-195630428,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr2-195649030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-1959061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr2-196203584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,p304G
chr2-196290535,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,p304G
chr2-196381316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-196789461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-197043253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr2-197116721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-197203441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,p304G
chr2-198483891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-199474315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-200935766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-200972014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-201196763,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-201285484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-201777618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-201777858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-201851218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr2-202386264,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,p304G
chr2-202703152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-202920185,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,p304G
chr2-203019760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-203094465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-203098361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-203133454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,p304G
chr2-203142718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-203217900,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,p304G
chr2-203244170,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,p304G
chr2-203387603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-203501964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-204920564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-205772138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-206129687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-206674662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-207556142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-207588190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-207597123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-207842567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-207928772,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,p304G
chr2-20802864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-208306219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-208311096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-209115649,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr2-210096342,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,p304G
chr2-210155659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-210165581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-210485131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr2-21113067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr2-21149731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,p304G
chr2-212693029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-212995108,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,p304G
chr2-213000220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-213030032,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-213036303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-213112977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-213138468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr2-213144700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-213144732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr2-2132502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-213321346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-213763061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-214708929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr2-214725533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr2-215249367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr2-215476239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
