seqnames,start,end,width,strand,refGenome,reads,patient,GTSP,cellType,timePoint,timePointDays,timePointMonths,dataSource,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr19,12534283,12534283,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+12534283,1,0.020116676725005028,TRUE,ZNF564,-,FALSE,FALSE,-0,ZNF442,-168621,-,LYL1,564743,-,377459,2.649294360447095e-4,4971,yes,ZNF564 *,"ZNF564 *
chr19+12534283"
chr19,12593111,12593111,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+12593111,1,0.020116676725005028,TRUE,ZNF490,-,FALSE,FALSE,-0,JUNB,-198383,+,LYL1,505915,-,377459,7.947883081341285e-4,4971,yes,ZNF490 *,"ZNF490 *
chr19+12593111"
chr19,12877161,12877161,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+12877161,1,0.020116676725005028,TRUE,DNASE2,-,FALSE,FALSE,-0,RAD23A,-68651,+,LYL1,221865,-,377459,7.947883081341285e-4,4971,yes,DNASE2 *,"DNASE2 *
chr19+12877161"
chr19,13041278,13041278,1,+,hg38,68,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+13041278,1,0.020116676725005028,TRUE,NFIX,+,FALSE,TRUE,0,NFIX,0,+,LYL1,57748,-,377459,0.018015201651040248,4971,yes,NFIX *~,"NFIX *~
chr19+13041278"
chr19,13047438,13047438,1,+,hg38,71,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+13047438,1,0.020116676725005028,TRUE,NFIX,+,FALSE,TRUE,-0,NFIX,-0,+,LYL1,51588,-,377459,0.018809989959174375,4971,yes,NFIX *~,"NFIX *~
chr19+13047438"
chr19,1374319,1374319,1,+,hg38,192,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+1374319,1,0.020116676725005028,TRUE,MUM1,+,FALSE,TRUE,-0,APC2,-75828,+,TCF3,234963,-,377459,0.050866451720584224,4971,yes,MUM1 *,"MUM1 *
chr19+1374319"
chr19,14456458,14456458,1,+,hg38,237,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+14456458,1,0.020116676725005028,TRUE,PKN1,+,FALSE,TRUE,-0,ADGRE5,47732,+,LYL1,-1353297,-,377459,0.06278827634259615,4971,yes,PKN1 *~,"PKN1 *~
chr19+14456458"
chr19,14908614,14908614,1,+,hg38,10,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+14908614,1,0.020116676725005028,FALSE,OR7A17,-,FALSE,FALSE,-27258,SYDE1,-198748,+,LYL1,-1805453,-,377459,0.002649294360447095,4971,yes,OR7A17 ,"OR7A17 
chr19+14908614"
chr19,15279793,15279793,1,+,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+15279793,1,0.020116676725005028,TRUE,BRD4,-,FALSE,FALSE,-0,BRD4,-0,-,LYL1,-2176632,-,377459,0.001059717744178838,4971,yes,BRD4 *~,"BRD4 *~
chr19+15279793"
chr19,15385461,15385461,1,+,hg38,187,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+15385461,1,0.020116676725005028,TRUE,AKAP8L,-,FALSE,FALSE,-0,BRD4,-52917,-,LYL1,-2282300,-,377459,0.049541804540360675,4971,yes,AKAP8L *,"AKAP8L *
chr19+15385461"
chr19,15390092,15390092,1,+,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+15390092,1,0.020116676725005028,TRUE,AKAP8L,-,FALSE,FALSE,-0,BRD4,-57548,-,LYL1,-2286931,-,377459,0.0013246471802235474,4971,yes,AKAP8L *,"AKAP8L *
chr19+15390092"
chr19,15406762,15406762,1,+,hg38,265,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+15406762,1,0.020116676725005028,TRUE,AKAP8L,-,FALSE,FALSE,0,BRD4,-74218,-,LYL1,-2303601,-,377459,0.07020630055184801,4971,yes,AKAP8L *,"AKAP8L *
chr19+15406762"
chr19,15477105,15477105,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+15477105,1,0.020116676725005028,TRUE,PGLYRP2,-,FALSE,FALSE,0,BRD4,-144561,-,LYL1,-2373944,-,377459,2.649294360447095e-4,4971,yes,PGLYRP2 *,"PGLYRP2 *
chr19+15477105"
chr19,1585822,1585822,1,+,hg38,61,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+1585822,1,0.020116676725005028,TRUE,MBD3,-,FALSE,FALSE,0,TCF3,23460,-,TCF3,23460,-,377459,0.01616069559872728,4971,yes,MBD3 *~!,"MBD3 *~!
chr19+1585822"
chr19,16109596,16109596,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+16109596,1,0.020116676725005028,FALSE,RAB8A,+,FALSE,TRUE,-2082,RAB8A,-2082,+,JUND,2170096,-,377459,2.649294360447095e-4,4971,yes,RAB8A ~,"RAB8A ~
chr19+16109596"
chr19,16137567,16137567,1,+,hg38,101,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+16137567,1,0.020116676725005028,TRUE,HSH2D,+,FALSE,TRUE,0,RAB8A,3931,+,JUND,2142125,-,377459,0.026757873040515658,4971,yes,HSH2D *~,"HSH2D *~
chr19+16137567"
chr19,16162140,16162140,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+16162140,1,0.020116676725005028,TRUE,CIB3,-,FALSE,FALSE,-0,RAB8A,28504,+,JUND,2117552,-,377459,2.649294360447095e-4,4971,yes,CIB3 *~,"CIB3 *~
chr19+16162140"
chr19,16646867,16646867,1,+,hg38,24,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+16646867,1,0.020116676725005028,TRUE,SMIM7,-,TRUE,FALSE,-0,EPS15L1,-174854,-,JUND,1632825,-,377459,0.006358306465073028,4971,yes,SMIM7 *,"SMIM7 *
chr19+16646867"
chr19,18513583,18513583,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+18513583,2,0.040233353450010056,TRUE,ELL,-,FALSE,FALSE,0,ELL,0,-,JUND,-231926,-,377459,5.29858872089419e-4,4971,yes,ELL *~,"ELL *~
chr19+18513583"
chr19,19312857,19312857,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+19312857,1,0.020116676725005028,TRUE,SUGP1,-,FALSE,FALSE,0,BORCS8-MEF2B,-120265,-,JUND,-1031200,-,377459,2.649294360447095e-4,4971,yes,SUGP1 *,"SUGP1 *
chr19+19312857"
chr19,1958975,1958975,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+1958975,1,0.020116676725005028,TRUE,CSNK1G2,+,FALSE,TRUE,0,SCAMP4,32957,+,TCF3,-306645,-,377459,7.947883081341285e-4,4971,yes,CSNK1G2 *~,"CSNK1G2 *~
chr19+1958975"
chr19,2001758,2001758,1,+,hg38,65,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2001758,1,0.020116676725005028,TRUE,BTBD2,-,FALSE,FALSE,0,SCAMP4,75740,+,TCF3,-349428,-,377459,0.017220413342906117,4971,yes,BTBD2 *,"BTBD2 *
chr19+2001758"
chr19,2137253,2137253,1,+,hg38,372,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2137253,1,0.020116676725005028,TRUE,AP3D1,-,FALSE,FALSE,0,SPPL2B,-191375,+,TCF3,-484923,-,377459,0.09855375020863193,4971,yes,AP3D1 *,"AP3D1 *
chr19+2137253"
chr19,2148791,2148791,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2148791,1,0.020116676725005028,TRUE,AP3D1,-,FALSE,FALSE,0,SPPL2B,-179837,+,TCF3,-496461,-,377459,2.649294360447095e-4,4971,yes,AP3D1 *,"AP3D1 *
chr19+2148791"
chr19,2295763,2295763,1,+,hg38,12,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2295763,1,0.020116676725005028,TRUE,LINGO3,-,FALSE,FALSE,-0,SPPL2B,-32865,+,TCF3,-643433,-,377459,0.003179153232536514,4971,yes,LINGO3 *~,"LINGO3 *~
chr19+2295763"
chr19,2400401,2400401,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2400401,1,0.020116676725005028,TRUE,TMPRSS9,+,FALSE,TRUE,0,SPPL2B,45298,+,TCF3,-748071,-,377459,7.947883081341285e-4,4971,yes,TMPRSS9 *~,"TMPRSS9 *~
chr19+2400401"
chr19,24124267,24124267,1,+,hg38,244,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+24124267,1,0.020116676725005028,TRUE,ZNF254,+,FALSE,TRUE,-0,BORCS8-MEF2B,-4931675,-,JUND,-5842610,-,377459,0.06464278239490912,4971,yes,ZNF254 *,"ZNF254 *
chr19+24124267"
chr19,2532205,2532205,1,+,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2532205,1,0.020116676725005028,TRUE,GNG7,-,FALSE,FALSE,-0,SPPL2B,177102,+,TCF3,-879875,-,377459,0.0013246471802235474,4971,yes,GNG7 *,"GNG7 *
chr19+2532205"
chr19,2594295,2594295,1,+,hg38,230,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2594295,1,0.020116676725005028,TRUE,GNG7,-,FALSE,FALSE,-0,SPPL2B,239192,+,TCF3,-941965,-,377459,0.06093377029028318,4971,yes,GNG7 *,"GNG7 *
chr19+2594295"
chr19,2780945,2780945,1,+,hg38,208,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2780945,1,0.020116676725005028,TRUE,SGTA,-,FALSE,FALSE,0,GNA11,-313463,+,TCF3,-1128615,-,377459,0.05510532269729958,4971,yes,SGTA *,"SGTA *
chr19+2780945"
chr19,2838827,2838827,1,+,hg38,152,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2838827,1,0.020116676725005028,FALSE,ZNF554,+,FALSE,TRUE,2091,GNA11,-255581,+,TCF3,-1186497,-,377459,0.04026927427879584,4971,yes,ZNF554 ,"ZNF554 
chr19+2838827"
chr19,2917437,2917437,1,+,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2917437,1,0.020116676725005028,TRUE,ZNF57,+,TRUE,TRUE,-0,GNA11,-176971,+,TCF3,-1265107,-,377459,0.001589576616268257,4971,yes,ZNF57 *,"ZNF57 *
chr19+2917437"
chr19,2980076,2980076,1,+,hg38,16,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+2980076,1,0.020116676725005028,TRUE,TLE6,+,FALSE,TRUE,0,GNA11,-114332,+,TCF3,-1327746,-,377459,0.004238870976715352,4971,yes,TLE6 *,"TLE6 *
chr19+2980076"
chr19,29980368,29980368,1,+,hg38,12,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+29980368,1,0.020116676725005028,TRUE,URI1,+,FALSE,TRUE,-0,CCNE1,156050,+,JUND,-11698711,-,377459,0.003179153232536514,4971,yes,URI1 *,"URI1 *
chr19+29980368"
chr19,29990799,29990799,1,+,hg38,21,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+29990799,1,0.020116676725005028,TRUE,URI1,+,FALSE,TRUE,-0,CCNE1,166481,+,JUND,-11709142,-,377459,0.005563518156938899,4971,yes,URI1 *,"URI1 *
chr19+29990799"
chr19,3053516,3053516,1,+,hg38,36,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+3053516,1,0.020116676725005028,TRUE,AES,-,TRUE,FALSE,-0,GNA11,-40892,+,TCF3,-1401186,-,377459,0.009537459697609541,4971,yes,AES *~,"AES *~
chr19+3053516"
chr19,3119012,3119012,1,+,hg38,65,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+3119012,1,0.020116676725005028,TRUE,GNA11,+,TRUE,TRUE,-0,GNA11,-0,+,TCF3,-1466682,-,377459,0.017220413342906117,4971,yes,GNA11 *~,"GNA11 *~
chr19+3119012"
chr19,33927297,33927297,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+33927297,1,0.020116676725005028,FALSE,KCTD15,+,FALSE,TRUE,111535,CEBPA,-624732,-,JUND,-15645640,-,377459,2.649294360447095e-4,4971,yes,KCTD15 ,"KCTD15 
chr19+33927297"
chr19,3399289,3399289,1,+,hg38,37,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+3399289,1,0.020116676725005028,TRUE,NFIC,+,FALSE,TRUE,0,NFIC,0,+,TCF3,-1746959,-,377459,0.009802389133654252,4971,yes,NFIC *~,"NFIC *~
chr19+3399289"
chr19,34188961,34188961,1,+,hg38,93,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+34188961,1,0.020116676725005028,TRUE,LSM14A,+,FALSE,TRUE,0,CEBPA,-886396,-,JUND,-15907304,-,377459,0.02463843755215798,4971,yes,LSM14A *,"LSM14A *
chr19+34188961"
chr19,34953797,34953797,1,+,hg38,8,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+34953797,1,0.020116676725005028,FALSE,ZNF792,-,FALSE,FALSE,2555,FXYD5,-200923,+,JUND,-16672140,-,377459,0.002119435488357676,4971,yes,ZNF792 ,"ZNF792 
chr19+34953797"
chr19,35189287,35189287,1,+,hg38,250,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+35189287,1,0.020116676725005028,FALSE,FXYD5,+,FALSE,TRUE,19401,FXYD5,19401,+,JUND,-16907630,-,377459,0.06623235901117737,4971,yes,FXYD5 ~,"FXYD5 ~
chr19+35189287"
chr19,35389232,35389232,1,+,hg38,130,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+35389232,1,0.020116676725005028,FALSE,LINC01531,+,FALSE,TRUE,-16373,FXYD5,219346,+,JUND,-17107575,-,377459,0.034440826685812234,4971,yes,LINC01531 ,"LINC01531 
chr19+35389232"
chr19,35445095,35445095,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+35445095,1,0.020116676725005028,FALSE,FFAR2,+,FALSE,TRUE,-4618,FXYD5,275209,+,JUND,-17163438,-,377459,7.947883081341285e-4,4971,yes,FFAR2 ,"FFAR2 
chr19+35445095"
chr19,36197941,36197941,1,+,hg38,122,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+36197941,1,0.020116676725005028,TRUE,ZNF565,-,FALSE,FALSE,-0,ZNF146,-16659,+,JUND,-17916284,-,377459,0.03232139119745456,4971,yes,ZNF565 *~,"ZNF565 *~
chr19+36197941"
chr19,36357010,36357010,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+36357010,1,0.020116676725005028,TRUE,ZFP14,-,FALSE,FALSE,0,ZNF146,118235,+,JUND,-18075353,-,377459,5.29858872089419e-4,4971,yes,ZFP14 *,"ZFP14 *
chr19+36357010"
chr19,36702620,36702620,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+36702620,1,0.020116676725005028,TRUE,ZNF567,+,FALSE,TRUE,0,ZNF146,463845,+,JUND,-18420963,-,377459,2.649294360447095e-4,4971,yes,ZNF567 *,"ZNF567 *
chr19+36702620"
chr19,3682117,3682117,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+3682117,1,0.020116676725005028,TRUE,PIP5K1C,-,FALSE,FALSE,0,MATK,95850,-,TCF3,-2029787,-,377459,2.649294360447095e-4,4971,yes,PIP5K1C *,"PIP5K1C *
chr19+3682117"
chr19,36902995,36902995,1,+,hg38,77,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+36902995,1,0.020116676725005028,TRUE,ZNF829,-,FALSE,FALSE,0,HKR1,-409840,+,JUND,-18621338,-,377459,0.020399566575442632,4971,yes,ZNF829 *,"ZNF829 *
chr19+36902995"
chr19,37606569,37606569,1,+,hg38,13,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+37606569,1,0.020116676725005028,TRUE,ZNF540,+,FALSE,TRUE,-0,ZNF569,-139110,-,JUND,-19324912,-,377459,0.0034440826685812236,4971,yes,ZNF540 *,"ZNF540 *
chr19+37606569"
chr19,37753506,37753506,1,+,hg38,18,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+37753506,1,0.020116676725005028,TRUE,ZNF573,-,FALSE,FALSE,-0,ZNF569,-286047,-,JUND,-19471849,-,377459,0.004768729848804771,4971,yes,ZNF573 *,"ZNF573 *
chr19+37753506"
chr19,37774911,37774911,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+37774911,1,0.020116676725005028,TRUE,ZNF573,-,FALSE,FALSE,0,ZNF569,-307452,-,JUND,-19493254,-,377459,2.649294360447095e-4,4971,yes,ZNF573 *,"ZNF573 *
chr19+37774911"
chr19,40005298,40005298,1,+,hg38,37,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+40005298,1,0.020116676725005028,TRUE,ZNF546,+,FALSE,TRUE,0,DYRK1B,-171064,-,JUND,-21723641,-,377459,0.009802389133654252,4971,yes,ZNF546 *,"ZNF546 *
chr19+40005298"
chr19,40086675,40086675,1,+,hg38,45,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+40086675,1,0.020116676725005028,TRUE,ZNF780A,-,FALSE,FALSE,0,AKT2,143640,-,JUND,-21805018,-,377459,0.011921824622011927,4971,yes,ZNF780A *,"ZNF780A *
chr19+40086675"
chr19,40299075,40299075,1,+,hg38,153,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+40299075,1,0.020116676725005028,FALSE,AKT2,-,FALSE,FALSE,-13679,AKT2,-13679,-,JUND,-22017418,-,377459,0.04053420371484055,4971,yes,AKT2 ~,"AKT2 ~
chr19+40299075"
chr19,40372605,40372605,1,+,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+40372605,1,0.020116676725005028,TRUE,PLD3,+,FALSE,TRUE,-0,AKT2,-87209,-,JUND,-22090948,-,377459,0.001589576616268257,4971,yes,PLD3 *,"PLD3 *
chr19+40372605"
chr19,40556483,40556483,1,+,hg38,116,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+40556483,1,0.020116676725005028,TRUE,SPTBN4,+,FALSE,TRUE,-0,AKT2,-271087,-,JUND,-22274826,-,377459,0.030731814581186304,4971,yes,SPTBN4 *,"SPTBN4 *
chr19+40556483"
chr19,42031637,42031637,1,+,hg38,196,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+42031637,1,0.020116676725005028,TRUE,GRIK5,-,FALSE,FALSE,-0,POU2F2,54471,-,JUND,-23749980,-,377459,0.051926169464763056,4971,yes,GRIK5 *,"GRIK5 *
chr19+42031637"
chr19,42048909,42048909,1,+,hg38,64,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+42048909,1,0.020116676725005028,TRUE,GRIK5,-,FALSE,FALSE,0,POU2F2,37199,-,JUND,-23767252,-,377459,0.01695548390686141,4971,yes,GRIK5 *~,"GRIK5 *~
chr19+42048909"
chr19,42493139,42493139,1,+,hg38,159,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+42493139,2,0.040233353450010056,TRUE,LIPE-AS1,+,FALSE,TRUE,0,CEACAM1,14165,-,JUND,-24211482,-,377459,0.04212378033110881,4971,yes,LIPE-AS1 *~,"LIPE-AS1 *~
chr19+42493139"
chr19,43844533,43844533,1,+,hg38,1517,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+43844533,1,0.020116676725005028,TRUE,ZNF283,+,FALSE,TRUE,-0,PLAUR,-174186,-,JUND,-25562876,-,377459,0.4018979544798243,4971,yes,ZNF283 *,"ZNF283 *
chr19+43844533"
chr19,43927891,43927891,1,+,hg38,168,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+43927891,2,0.040233353450010056,TRUE,ZNF45,-,FALSE,FALSE,0,PLAUR,-257544,-,JUND,-25646234,-,377459,0.044508145255511194,4971,yes,ZNF45 *,"ZNF45 *
chr19+43927891"
chr19,43962986,43962986,1,+,hg38,63,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+43962986,1,0.020116676725005028,TRUE,ZNF221,+,FALSE,TRUE,-0,PLAUR,-292639,-,JUND,-25681329,-,377459,0.016690554470816698,4971,yes,ZNF221 *,"ZNF221 *
chr19+43962986"
chr19,4416048,4416048,1,+,hg38,37,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+4416048,1,0.020116676725005028,TRUE,CHAF1A,+,FALSE,TRUE,0,SH3GL1,-15479,-,TCF3,-2763718,-,377459,0.009802389133654252,4971,yes,CHAF1A *~,"CHAF1A *~
chr19+4416048"
chr19,44479504,44479504,1,+,hg38,122,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+44479504,1,0.020116676725005028,TRUE,ZNF180,-,FALSE,FALSE,-0,BCL3,-269215,+,JUND,-26197847,-,377459,0.03232139119745456,4971,yes,ZNF180 *,"ZNF180 *
chr19+44479504"
chr19,44968315,44968315,1,+,hg38,43,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+44968315,1,0.020116676725005028,TRUE,CLPTM1,+,FALSE,TRUE,0,RELB,-33132,+,JUND,-26686658,-,377459,0.011391965749922508,4971,yes,CLPTM1 *~,"CLPTM1 *~
chr19+44968315"
chr19,45685697,45685697,1,+,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+45685697,1,0.020116676725005028,FALSE,SNRPD2,-,FALSE,FALSE,1755,FOSB,210517,+,JUND,-27404040,-,377459,0.001059717744178838,4971,yes,SNRPD2 ,"SNRPD2 
chr19+45685697"
chr19,45831359,45831359,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+45831359,1,0.020116676725005028,TRUE,SYMPK,-,FALSE,FALSE,-0,FOSB,356179,+,JUND,-27549702,-,377459,5.29858872089419e-4,4971,yes,SYMPK *,"SYMPK *
chr19+45831359"
chr19,45840639,45840639,1,+,hg38,24,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+45840639,1,0.020116676725005028,TRUE,SYMPK,-,FALSE,FALSE,0,FOSB,365459,+,JUND,-27558982,-,377459,0.006358306465073028,4971,yes,SYMPK *,"SYMPK *
chr19+45840639"
chr19,45841519,45841519,1,+,hg38,15,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+45841519,1,0.020116676725005028,TRUE,SYMPK,-,FALSE,FALSE,0,FOSB,366339,+,JUND,-27559862,-,377459,0.003973941540670642,4971,yes,SYMPK *,"SYMPK *
chr19+45841519"
chr19,46870624,46870624,1,+,hg38,12,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+46870624,1,0.020116676725005028,FALSE,AP2S1,-,FALSE,FALSE,-19628,BBC3,350196,-,JUND,-28588967,-,377459,0.003179153232536514,4971,yes,AP2S1 ,"AP2S1 
chr19+46870624"
chr19,4692241,4692241,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+4692241,1,0.020116676725005028,TRUE,DPP9,-,FALSE,FALSE,-0,SH3GL1,-291672,-,TCF3,-3039911,-,377459,7.947883081341285e-4,4971,yes,DPP9 *,"DPP9 *
chr19+4692241"
chr19,46937719,46937719,1,+,hg38,29,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+46937719,1,0.020116676725005028,TRUE,ARHGAP35,+,FALSE,TRUE,0,BBC3,283101,-,JUND,-28656062,-,377459,0.007682953645296576,4971,yes,ARHGAP35 *,"ARHGAP35 *
chr19+46937719"
chr19,47102065,47102065,1,+,hg38,14,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+47102065,1,0.020116676725005028,TRUE,ZC3H4,-,FALSE,FALSE,0,BBC3,118755,-,JUND,-28820408,-,377459,0.003709012104625933,4971,yes,ZC3H4 *,"ZC3H4 *
chr19+47102065"
chr19,47172819,47172819,1,+,hg38,143,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+47172819,1,0.020116676725005028,TRUE,SAE1,+,FALSE,TRUE,-0,BBC3,48001,-,JUND,-28891162,-,377459,0.03788490935439346,4971,yes,SAE1 *~,"SAE1 *~
chr19+47172819"
chr19,48427142,48427142,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+48427142,1,0.020116676725005028,TRUE,GRIN2D,+,FALSE,TRUE,-0,GRIN2D,-0,+,JUND,-30145485,-,377459,5.29858872089419e-4,4971,yes,GRIN2D *~,"GRIN2D *~
chr19+48427142"
chr19,48882771,48882771,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+48882771,1,0.020116676725005028,TRUE,TULP2,-,FALSE,FALSE,-0,BAX,-72087,+,JUND,-30601114,-,377459,2.649294360447095e-4,4971,yes,TULP2 *,"TULP2 *
chr19+48882771"
chr19,48919632,48919632,1,+,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+48919632,1,0.020116676725005028,TRUE,NUCB1,+,FALSE,TRUE,-0,BAX,-35226,+,JUND,-30637975,-,377459,0.001059717744178838,4971,yes,NUCB1 *~,"NUCB1 *~
chr19+48919632"
chr19,48945792,48945792,1,+,hg38,179,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+48945792,1,0.020116676725005028,FALSE,DHDH,+,FALSE,TRUE,822,BAX,-9066,+,JUND,-30664135,-,377459,0.047422369052003,4971,yes,DHDH ~,"DHDH ~
chr19+48945792"
chr19,48974326,48974326,1,+,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+48974326,1,0.020116676725005028,TRUE,GYS1,-,TRUE,FALSE,-0,BAX,12527,+,JUND,-30692669,-,377459,0.0013246471802235474,4971,yes,GYS1 *~,"GYS1 *~
chr19+48974326"
chr19,49322238,49322238,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr19+49322238,1,0.020116676725005028,TRUE,SLC6A16,-,FALSE,FALSE,0,RUVBL2,306242,+,JUND,-31040581,-,377459,2.649294360447095e-4,4971,yes,SLC6A16 *,"SLC6A16 *
chr19+49322238"
